Date,Symbol,ShortVolume,ShortExemptVolume,TotalVolume,Market,ShortPercent,ShortExemptPercent,ShortExemptRatio,NonShortVolume,DayOfWeek,WeekNumber,YearWeek,Month,YearMonth
2021-06-29,MSOS,22955,590,377875,"B,Q,N",6.07,0.1561,2.5702,354920,Tuesday,26,2021-W26,2021-06,2021-06
2021-06-30,MSOS,64635,900,370396,"B,Q,N",17.45,0.243,1.3924,305761,Wednesday,26,2021-W26,2021-06,2021-06
2021-07-01,MSOS,635728,238,1151699,"B,Q,N",55.2,0.0207,0.0374,515971,Thursday,26,2021-W26,2021-07,2021-07
2021-07-02,MSOS,186580,0,463458,"B,Q,N",40.26,0.0,0.0,276878,Friday,26,2021-W26,2021-07,2021-07
2021-07-06,MSOS,56606,3213,390302,"B,Q,N",14.5,0.8232,5.6761,333696,Tuesday,27,2021-W27,2021-07,2021-07
2021-07-07,MSOS,230088,1709,419884,"B,Q,N",54.8,0.407,0.7428,189796,Wednesday,27,2021-W27,2021-07,2021-07
2021-07-08,MSOS,64033,400,175279,"B,Q,N",36.53,0.2282,0.6247,111246,Thursday,27,2021-W27,2021-07,2021-07
2021-07-09,MSOS,117903,212,185525,"B,Q,N",63.55,0.1143,0.1798,67622,Friday,27,2021-W27,2021-07,2021-07
2021-07-12,MSOS,100570,76,194109,"B,Q,N",51.81,0.0392,0.0756,93539,Monday,28,2021-W28,2021-07,2021-07
2021-07-13,MSOS,490040,6303,732320,"B,Q,N",66.92,0.8607,1.2862,242280,Tuesday,28,2021-W28,2021-07,2021-07
2021-07-14,MSOS,153854,2150,573165,"B,Q,N",26.84,0.3751,1.3974,419311,Wednesday,28,2021-W28,2021-07,2021-07
2021-07-15,MSOS,202707,12690,559156,"B,Q,N",36.25,2.2695,6.2603,356449,Thursday,28,2021-W28,2021-07,2021-07
2021-07-16,MSOS,105686,67,241847,"B,Q,N",43.7,0.0277,0.0634,136161,Friday,28,2021-W28,2021-07,2021-07
2021-07-19,MSOS,150009,2017,509198,"B,Q,N",29.46,0.3961,1.3446,359189,Monday,29,2021-W29,2021-07,2021-07
2021-07-20,MSOS,47895,100,240888,"B,Q,N",19.88,0.0415,0.2088,192993,Tuesday,29,2021-W29,2021-07,2021-07
2021-07-21,MSOS,104539,25,216275,"B,Q,N",48.34,0.0116,0.0239,111736,Wednesday,29,2021-W29,2021-07,2021-07
2021-07-22,MSOS,22617,0,152897,"B,Q,N",14.79,0.0,0.0,130280,Thursday,29,2021-W29,2021-07,2021-07
2021-07-23,MSOS,24855,0,147190,"B,Q,N",16.89,0.0,0.0,122335,Friday,29,2021-W29,2021-07,2021-07
2021-07-26,MSOS,92737,50,225861,"B,Q,N",41.06,0.0221,0.0539,133124,Monday,30,2021-W30,2021-07,2021-07
2021-07-27,MSOS,74763,398,293317,"B,Q,N",25.49,0.1357,0.5323,218554,Tuesday,30,2021-W30,2021-07,2021-07
2021-07-28,MSOS,145669,0,349128,"B,Q,N",41.72,0.0,0.0,203459,Wednesday,30,2021-W30,2021-07,2021-07
2021-07-29,MSOS,27470,80,104489,"B,Q,N",26.29,0.0766,0.2912,77019,Thursday,30,2021-W30,2021-07,2021-07
2021-07-30,MSOS,43773,100,158493,"B,Q,N",27.62,0.0631,0.2285,114720,Friday,30,2021-W30,2021-07,2021-07
2021-08-02,MSOS,94658,25,233674,"B,Q,N",40.51,0.0107,0.0264,139016,Monday,31,2021-W31,2021-08,2021-08
2021-08-03,MSOS,44044,0,124503,"B,Q,N",35.38,0.0,0.0,80459,Tuesday,31,2021-W31,2021-08,2021-08
2021-08-04,MSOS,108306,0,373587,"B,Q,N",28.99,0.0,0.0,265281,Wednesday,31,2021-W31,2021-08,2021-08
2021-08-05,MSOS,88579,6864,431407,"B,Q,N",20.53,1.5911,7.749,342828,Thursday,31,2021-W31,2021-08,2021-08
2021-08-06,MSOS,99896,0,297924,"B,Q,N",33.53,0.0,0.0,198028,Friday,31,2021-W31,2021-08,2021-08
2021-08-09,MSOS,106190,0,241305,"B,Q,N",44.01,0.0,0.0,135115,Monday,32,2021-W32,2021-08,2021-08
2021-08-10,MSOS,38635,400,213233,"B,Q,N",18.12,0.1876,1.0353,174598,Tuesday,32,2021-W32,2021-08,2021-08
2021-08-11,MSOS,125582,15,343933,"B,Q,N",36.51,0.0044,0.0119,218351,Wednesday,32,2021-W32,2021-08,2021-08
2021-08-12,MSOS,54408,0,165164,"B,Q,N",32.94,0.0,0.0,110756,Thursday,32,2021-W32,2021-08,2021-08
2021-08-13,MSOS,64716,0,229999,"B,Q,N",28.14,0.0,0.0,165283,Friday,32,2021-W32,2021-08,2021-08
2021-08-16,MSOS,105944,800,386594,"B,Q,N",27.4,0.2069,0.7551,280650,Monday,33,2021-W33,2021-08,2021-08
2021-08-17,MSOS,83951,0,541109,"B,Q,N",15.51,0.0,0.0,457158,Tuesday,33,2021-W33,2021-08,2021-08
2021-08-18,MSOS,265089,293,514734,"B,Q,N",51.5,0.0569,0.1105,249645,Wednesday,33,2021-W33,2021-08,2021-08
2021-08-19,MSOS,281290,100,502932,"B,Q,N",55.93,0.0199,0.0356,221642,Thursday,33,2021-W33,2021-08,2021-08
2021-08-20,MSOS,280507,198,488625,"B,Q,N",57.41,0.0405,0.0706,208118,Friday,33,2021-W33,2021-08,2021-08
2021-08-23,MSOS,79240,0,284905,"B,Q,N",27.81,0.0,0.0,205665,Monday,34,2021-W34,2021-08,2021-08
2021-08-24,MSOS,130908,0,249751,"B,Q,N",52.42,0.0,0.0,118843,Tuesday,34,2021-W34,2021-08,2021-08
2021-08-25,MSOS,109677,0,178044,"B,Q,N",61.6,0.0,0.0,68367,Wednesday,34,2021-W34,2021-08,2021-08
2021-08-26,MSOS,79691,0,191367,"B,Q,N",41.64,0.0,0.0,111676,Thursday,34,2021-W34,2021-08,2021-08
2021-08-27,MSOS,66654,0,144974,"B,Q,N",45.98,0.0,0.0,78320,Friday,34,2021-W34,2021-08,2021-08
2021-08-30,MSOS,49042,0,158583,"B,Q,N",30.93,0.0,0.0,109541,Monday,35,2021-W35,2021-08,2021-08
2021-08-31,MSOS,60598,0,208176,"B,Q,N",29.11,0.0,0.0,147578,Tuesday,35,2021-W35,2021-08,2021-08
2021-09-01,MSOS,78941,0,188084,"B,Q,N",41.97,0.0,0.0,109143,Wednesday,35,2021-W35,2021-09,2021-09
2021-09-02,MSOS,55876,0,173550,"B,Q,N",32.2,0.0,0.0,117674,Thursday,35,2021-W35,2021-09,2021-09
2021-09-03,MSOS,167216,0,297118,"B,Q,N",56.28,0.0,0.0,129902,Friday,35,2021-W35,2021-09,2021-09
2021-09-07,MSOS,52557,646,185988,"B,Q,N",28.26,0.3473,1.2291,133431,Tuesday,36,2021-W36,2021-09,2021-09
2021-09-08,MSOS,74536,16,332435,"B,Q,N",22.42,0.0048,0.0215,257899,Wednesday,36,2021-W36,2021-09,2021-09
2021-09-09,MSOS,123331,0,417353,"B,Q,N",29.55,0.0,0.0,294022,Thursday,36,2021-W36,2021-09,2021-09
2021-09-10,MSOS,55681,2150,354692,"B,Q,N",15.7,0.6062,3.8613,299011,Friday,36,2021-W36,2021-09,2021-09
2021-09-13,MSOS,193175,0,573983,"B,Q,N",33.66,0.0,0.0,380808,Monday,37,2021-W37,2021-09,2021-09
2021-09-14,MSOS,288945,1573,639384,"B,Q,N",45.19,0.246,0.5444,350439,Tuesday,37,2021-W37,2021-09,2021-09
2021-09-15,MSOS,201965,113,508007,"B,Q,N",39.76,0.0222,0.056,306042,Wednesday,37,2021-W37,2021-09,2021-09
2021-09-16,MSOS,232914,1,413953,"B,Q,N",56.27,0.0002,0.0004,181039,Thursday,37,2021-W37,2021-09,2021-09
2021-09-17,MSOS,268571,623,420497,"B,Q,N",63.87,0.1482,0.232,151926,Friday,37,2021-W37,2021-09,2021-09
2021-09-20,MSOS,203493,1285,538412,"B,Q,N",37.8,0.2387,0.6315,334919,Monday,38,2021-W38,2021-09,2021-09
2021-09-21,MSOS,380218,12800,991234,"B,Q,N",38.36,1.2913,3.3665,611016,Tuesday,38,2021-W38,2021-09,2021-09
2021-09-22,MSOS,370144,0,834074,"B,Q,N",44.38,0.0,0.0,463930,Wednesday,38,2021-W38,2021-09,2021-09
2021-09-23,MSOS,519643,10442,855796,"B,Q,N",60.72,1.2202,2.0095,336153,Thursday,38,2021-W38,2021-09,2021-09
2021-09-24,MSOS,243076,110,471805,"B,Q,N",51.52,0.0233,0.0453,228729,Friday,38,2021-W38,2021-09,2021-09
2021-09-27,MSOS,156999,150,369906,"B,Q,N",42.44,0.0406,0.0955,212907,Monday,39,2021-W39,2021-09,2021-09
2021-09-28,MSOS,190477,1824,439393,"B,Q,N",43.35,0.4151,0.9576,248916,Tuesday,39,2021-W39,2021-09,2021-09
2021-09-29,MSOS,101724,3236,921899,"B,Q,N",11.03,0.351,3.1812,820175,Wednesday,39,2021-W39,2021-09,2021-09
2021-09-30,MSOS,139678,3219,490546,"B,Q,N",28.47,0.6562,2.3046,350868,Thursday,39,2021-W39,2021-09,2021-09
2021-10-01,MSOS,42755,0,177619,"B,Q,N",24.07,0.0,0.0,134864,Friday,39,2021-W39,2021-10,2021-10
2021-10-04,MSOS,18078,0,163695,"B,Q,N",11.04,0.0,0.0,145617,Monday,40,2021-W40,2021-10,2021-10
2021-10-05,MSOS,48070,0,228116,"B,Q,N",21.07,0.0,0.0,180046,Tuesday,40,2021-W40,2021-10,2021-10
2021-10-06,MSOS,42731,602,148236,"B,Q,N",28.83,0.4061,1.4088,105505,Wednesday,40,2021-W40,2021-10,2021-10
2021-10-07,MSOS,60477,0,193281,"B,Q,N",31.29,0.0,0.0,132804,Thursday,40,2021-W40,2021-10,2021-10
2021-10-08,MSOS,88319,600,488970,"B,Q,N",18.06,0.1227,0.6794,400651,Friday,40,2021-W40,2021-10,2021-10
2021-10-11,MSOS,14239,0,103660,"B,Q,N",13.74,0.0,0.0,89421,Monday,41,2021-W41,2021-10,2021-10
2021-10-12,MSOS,57589,0,186134,"B,Q,N",30.94,0.0,0.0,128545,Tuesday,41,2021-W41,2021-10,2021-10
2021-10-13,MSOS,60058,0,238586,"B,Q,N",25.17,0.0,0.0,178528,Wednesday,41,2021-W41,2021-10,2021-10
2021-10-14,MSOS,224450,518,399705,"B,Q,N",56.15,0.1296,0.2308,175255,Thursday,41,2021-W41,2021-10,2021-10
2021-10-15,MSOS,230709,71,543532,"B,Q,N",42.45,0.0131,0.0308,312823,Friday,41,2021-W41,2021-10,2021-10
2021-10-18,MSOS,100081,10747,471876,"B,Q,N",21.21,2.2775,10.7383,371795,Monday,42,2021-W42,2021-10,2021-10
2021-10-19,MSOS,230401,0,625178,"B,Q,N",36.85,0.0,0.0,394777,Tuesday,42,2021-W42,2021-10,2021-10
2021-10-20,MSOS,172658,0,346482,"B,Q,N",49.83,0.0,0.0,173824,Wednesday,42,2021-W42,2021-10,2021-10
2021-10-21,MSOS,112454,6480,278533,"B,Q,N",40.37,2.3265,5.7624,166079,Thursday,42,2021-W42,2021-10,2021-10
2021-10-22,MSOS,122794,15,352603,"B,Q,N",34.83,0.0043,0.0122,229809,Friday,42,2021-W42,2021-10,2021-10
2021-10-25,MSOS,221709,0,397964,"B,Q,N",55.71,0.0,0.0,176255,Monday,43,2021-W43,2021-10,2021-10
2021-10-26,MSOS,300112,3385,472506,"B,Q,N",63.51,0.7164,1.1279,172394,Tuesday,43,2021-W43,2021-10,2021-10
2021-10-27,MSOS,108621,580,334757,"B,Q,N",32.45,0.1733,0.534,226136,Wednesday,43,2021-W43,2021-10,2021-10
2021-10-28,MSOS,165575,0,452850,"B,Q,N",36.56,0.0,0.0,287275,Thursday,43,2021-W43,2021-10,2021-10
2021-10-29,MSOS,135858,0,437138,"B,Q,N",31.08,0.0,0.0,301280,Friday,43,2021-W43,2021-10,2021-10
2021-11-01,MSOS,178444,0,399357,"B,Q,N",44.68,0.0,0.0,220913,Monday,44,2021-W44,2021-11,2021-11
2021-11-02,MSOS,146537,633,320191,"B,Q,N",45.77,0.1977,0.432,173654,Tuesday,44,2021-W44,2021-11,2021-11
2021-11-03,MSOS,431901,266,728594,"B,Q,N",59.28,0.0365,0.0616,296693,Wednesday,44,2021-W44,2021-11,2021-11
2021-11-04,MSOS,479169,0,1063930,"B,Q,N",45.04,0.0,0.0,584761,Thursday,44,2021-W44,2021-11,2021-11
2021-11-05,MSOS,1281007,0,1875938,"B,Q,N",68.29,0.0,0.0,594931,Friday,44,2021-W44,2021-11,2021-11
2021-11-08,MSOS,1816808,5,3420358,"B,Q,N",53.12,0.0001,0.0003,1603550,Monday,45,2021-W45,2021-11,2021-11
2021-11-09,MSOS,694777,650,1619216,"B,Q,N",42.91,0.0401,0.0936,924439,Tuesday,45,2021-W45,2021-11,2021-11
2021-11-10,MSOS,578441,3212,1325968,"B,Q,N",43.62,0.2422,0.5553,747527,Wednesday,45,2021-W45,2021-11,2021-11
2021-11-11,MSOS,1227874,2092,2077788,"B,Q,N",59.1,0.1007,0.1704,849914,Thursday,45,2021-W45,2021-11,2021-11
2021-11-12,MSOS,1618213,901,2786457,"B,Q,N",58.07,0.0323,0.0557,1168244,Friday,45,2021-W45,2021-11,2021-11
2021-11-15,MSOS,1392649,7718,3093652,"B,Q,N",45.02,0.2495,0.5542,1701003,Monday,46,2021-W46,2021-11,2021-11
2021-11-16,MSOS,379917,4860,1472319,"B,Q,N",25.8,0.3301,1.2792,1092402,Tuesday,46,2021-W46,2021-11,2021-11
2021-11-17,MSOS,297565,529,1158378,"B,Q,N",25.69,0.0457,0.1778,860813,Wednesday,46,2021-W46,2021-11,2021-11
2021-11-18,MSOS,322396,5624,2125980,"B,Q,N",15.16,0.2645,1.7444,1803584,Thursday,46,2021-W46,2021-11,2021-11
2021-11-19,MSOS,158559,2176,726153,"B,Q,N",21.84,0.2997,1.3724,567594,Friday,46,2021-W46,2021-11,2021-11
2021-11-22,MSOS,274793,5858,1310938,"B,Q,N",20.96,0.4469,2.1318,1036145,Monday,47,2021-W47,2021-11,2021-11
2021-11-23,MSOS,424550,1238,1258045,"B,Q,N",33.75,0.0984,0.2916,833495,Tuesday,47,2021-W47,2021-11,2021-11
2021-11-24,MSOS,389319,0,859185,"B,Q,N",45.31,0.0,0.0,469866,Wednesday,47,2021-W47,2021-11,2021-11
2021-11-26,MSOS,264354,0,583650,"B,Q,N",45.29,0.0,0.0,319296,Friday,47,2021-W47,2021-11,2021-11
2021-11-29,MSOS,176520,2201,790094,"B,Q,N",22.34,0.2786,1.2469,613574,Monday,48,2021-W48,2021-11,2021-11
2021-11-30,MSOS,123695,5440,775226,"B,Q,N",15.96,0.7017,4.3979,651531,Tuesday,48,2021-W48,2021-11,2021-11
2021-12-01,MSOS,391179,3546,1585865,"B,Q,N",24.67,0.2236,0.9065,1194686,Wednesday,48,2021-W48,2021-12,2021-12
2021-12-02,MSOS,866916,2000,1490046,"B,Q,N",58.18,0.1342,0.2307,623130,Thursday,48,2021-W48,2021-12,2021-12
2021-12-03,MSOS,1380359,102,2125307,"B,Q,N",64.95,0.0048,0.0074,744948,Friday,48,2021-W48,2021-12,2021-12
2021-12-06,MSOS,699049,2837,2056953,"B,Q,N",33.98,0.1379,0.4058,1357904,Monday,49,2021-W49,2021-12,2021-12
2021-12-07,MSOS,391129,1000,1089002,"B,Q,N",35.92,0.0918,0.2557,697873,Tuesday,49,2021-W49,2021-12,2021-12
2021-12-08,MSOS,511126,0,1028775,"B,Q,N",49.68,0.0,0.0,517649,Wednesday,49,2021-W49,2021-12,2021-12
2021-12-09,MSOS,270647,2925,841191,"B,Q,N",32.17,0.3477,1.0807,570544,Thursday,49,2021-W49,2021-12,2021-12
2021-12-10,MSOS,86713,0,391951,"B,Q,N",22.12,0.0,0.0,305238,Friday,49,2021-W49,2021-12,2021-12
2021-12-13,MSOS,349714,9602,1334588,"B,Q,N",26.2,0.7195,2.7457,984874,Monday,50,2021-W50,2021-12,2021-12
2021-12-14,MSOS,305710,2000,890403,"B,Q,N",34.33,0.2246,0.6542,584693,Tuesday,50,2021-W50,2021-12,2021-12
2021-12-15,MSOS,258311,4100,892571,"B,Q,N",28.94,0.4593,1.5872,634260,Wednesday,50,2021-W50,2021-12,2021-12
2021-12-16,MSOS,168539,600,576280,"B,Q,N",29.25,0.1041,0.356,407741,Thursday,50,2021-W50,2021-12,2021-12
2021-12-17,MSOS,159888,0,804554,"B,Q,N",19.87,0.0,0.0,644666,Friday,50,2021-W50,2021-12,2021-12
2021-12-20,MSOS,117317,0,622019,"B,Q,N",18.86,0.0,0.0,504702,Monday,51,2021-W51,2021-12,2021-12
2021-12-21,MSOS,149881,0,453796,"B,Q,N",33.03,0.0,0.0,303915,Tuesday,51,2021-W51,2021-12,2021-12
2021-12-22,MSOS,219199,250,556392,"B,Q,N",39.4,0.0449,0.1141,337193,Wednesday,51,2021-W51,2021-12,2021-12
2021-12-23,MSOS,498710,0,983065,"B,Q,N",50.73,0.0,0.0,484355,Thursday,51,2021-W51,2021-12,2021-12
2021-12-27,MSOS,182894,0,450731,"B,Q,N",40.58,0.0,0.0,267837,Monday,52,2021-W52,2021-12,2021-12
2021-12-28,MSOS,135338,400,598241,"B,Q,N",22.62,0.0669,0.2956,462903,Tuesday,52,2021-W52,2021-12,2021-12
2021-12-29,MSOS,469861,1200,1025056,"B,Q,N",45.84,0.1171,0.2554,555195,Wednesday,52,2021-W52,2021-12,2021-12
2021-12-30,MSOS,355574,300,729830,"B,Q,N",48.72,0.0411,0.0844,374256,Thursday,52,2021-W52,2021-12,2021-12
2021-12-31,MSOS,317247,1502,769409,"B,Q,N",41.23,0.1952,0.4734,452162,Friday,52,2021-W52,2021-12,2021-12
2022-01-03,MSOS,341201,1400,758362,"B,Q,N",44.99,0.1846,0.4103,417161,Monday,1,2022-W01,2022-01,2022-01
2022-01-04,MSOS,158627,10225,698869,"B,Q,N",22.7,1.4631,6.4459,540242,Tuesday,1,2022-W01,2022-01,2022-01
2022-01-05,MSOS,276547,290,898818,"B,Q,N",30.77,0.0323,0.1049,622271,Wednesday,1,2022-W01,2022-01,2022-01
2022-01-06,MSOS,180282,1060,519228,"B,Q,N",34.72,0.2041,0.588,338946,Thursday,1,2022-W01,2022-01,2022-01
2022-01-07,MSOS,208164,214,485533,"B,Q,N",42.87,0.0441,0.1028,277369,Friday,1,2022-W01,2022-01,2022-01
2022-01-10,MSOS,106313,3200,342682,"B,Q,N",31.02,0.9338,3.01,236369,Monday,2,2022-W02,2022-01,2022-01
2022-01-11,MSOS,105248,0,353291,"B,Q,N",29.79,0.0,0.0,248043,Tuesday,2,2022-W02,2022-01,2022-01
2022-01-12,MSOS,235560,43639,592322,"B,Q,N",39.77,7.3674,18.5256,356762,Wednesday,2,2022-W02,2022-01,2022-01
2022-01-13,MSOS,87026,510,358537,"B,Q,N",24.27,0.1422,0.586,271511,Thursday,2,2022-W02,2022-01,2022-01
2022-01-14,MSOS,118778,0,431237,"B,Q,N",27.54,0.0,0.0,312459,Friday,2,2022-W02,2022-01,2022-01
2022-01-18,MSOS,341009,1300,596539,"B,Q,N",57.16,0.2179,0.3812,255530,Tuesday,3,2022-W03,2022-01,2022-01
2022-01-19,MSOS,253908,18461,755729,"B,Q,N",33.6,2.4428,7.2707,501821,Wednesday,3,2022-W03,2022-01,2022-01
2022-01-20,MSOS,184657,3951,654439,"B,Q,N",28.22,0.6037,2.1396,469782,Thursday,3,2022-W03,2022-01,2022-01
2022-01-21,MSOS,275335,3521,997940,"B,Q,N",27.59,0.3528,1.2788,722605,Friday,3,2022-W03,2022-01,2022-01
2022-01-24,MSOS,432708,978,966468,"B,Q,N",44.77,0.1012,0.226,533760,Monday,4,2022-W04,2022-01,2022-01
2022-01-25,MSOS,107698,0,313522,"B,Q,N",34.35,0.0,0.0,205824,Tuesday,4,2022-W04,2022-01,2022-01
2022-01-26,MSOS,221465,340,589396,"B,Q,N",37.57,0.0577,0.1535,367931,Wednesday,4,2022-W04,2022-01,2022-01
2022-01-27,MSOS,326586,0,755938,"B,Q,N",43.2,0.0,0.0,429352,Thursday,4,2022-W04,2022-01,2022-01
2022-01-28,MSOS,276597,1900,648795,"B,Q,N",42.63,0.2929,0.6869,372198,Friday,4,2022-W04,2022-01,2022-01
2022-01-31,MSOS,283264,711,668409,"B,Q,N",42.38,0.1064,0.251,385145,Monday,5,2022-W05,2022-01,2022-01
2022-02-01,MSOS,636769,0,1085969,"B,Q,N",58.64,0.0,0.0,449200,Tuesday,5,2022-W05,2022-02,2022-02
2022-02-02,MSOS,404809,200,779292,"B,Q,N",51.95,0.0257,0.0494,374483,Wednesday,5,2022-W05,2022-02,2022-02
2022-02-03,MSOS,275277,0,557806,"B,Q,N",49.35,0.0,0.0,282529,Thursday,5,2022-W05,2022-02,2022-02
2022-02-04,MSOS,1519782,1310,2399975,"B,Q,N",63.32,0.0546,0.0862,880193,Friday,5,2022-W05,2022-02,2022-02
2022-02-07,MSOS,456375,11196,917938,"B,Q,N",49.72,1.2197,2.4532,461563,Monday,6,2022-W06,2022-02,2022-02
2022-02-08,MSOS,132290,300,464134,"B,Q,N",28.5,0.0646,0.2268,331844,Tuesday,6,2022-W06,2022-02,2022-02
2022-02-09,MSOS,402507,0,809812,"B,Q,N",49.7,0.0,0.0,407305,Wednesday,6,2022-W06,2022-02,2022-02
2022-02-10,MSOS,1069518,665,2246561,"B,Q,N",47.61,0.0296,0.0622,1177043,Thursday,6,2022-W06,2022-02,2022-02
2022-02-11,MSOS,452881,200,1028115,"B,Q,N",44.05,0.0195,0.0442,575234,Friday,6,2022-W06,2022-02,2022-02
2022-02-14,MSOS,185854,1355,448869,"B,Q,N",41.4,0.3019,0.7291,263015,Monday,7,2022-W07,2022-02,2022-02
2022-02-15,MSOS,150426,121,379889,"B,Q,N",39.6,0.0319,0.0804,229463,Tuesday,7,2022-W07,2022-02,2022-02
2022-02-16,MSOS,386170,0,687864,"B,Q,N",56.14,0.0,0.0,301694,Wednesday,7,2022-W07,2022-02,2022-02
2022-02-17,MSOS,177760,15,559640,"B,Q,N",31.76,0.0027,0.0084,381880,Thursday,7,2022-W07,2022-02,2022-02
2022-02-18,MSOS,125131,0,510256,"B,Q,N",24.52,0.0,0.0,385125,Friday,7,2022-W07,2022-02,2022-02
2022-02-22,MSOS,155780,0,591961,"B,Q,N",26.32,0.0,0.0,436181,Tuesday,8,2022-W08,2022-02,2022-02
2022-02-23,MSOS,106706,0,464633,"B,Q,N",22.97,0.0,0.0,357927,Wednesday,8,2022-W08,2022-02,2022-02
2022-02-24,MSOS,250478,106,658945,"B,Q,N",38.01,0.0161,0.0423,408467,Thursday,8,2022-W08,2022-02,2022-02
2022-02-25,MSOS,155360,0,527458,"B,Q,N",29.45,0.0,0.0,372098,Friday,8,2022-W08,2022-02,2022-02
2022-02-28,MSOS,148190,0,466526,"B,Q,N",31.76,0.0,0.0,318336,Monday,9,2022-W09,2022-02,2022-02
2022-03-01,MSOS,271918,889,967202,"B,Q,N",28.11,0.0919,0.3269,695284,Tuesday,9,2022-W09,2022-03,2022-03
2022-03-02,MSOS,141624,0,483796,"B,Q,N",29.27,0.0,0.0,342172,Wednesday,9,2022-W09,2022-03,2022-03
2022-03-03,MSOS,130602,4,607803,"B,Q,N",21.49,0.0007,0.0031,477201,Thursday,9,2022-W09,2022-03,2022-03
2022-03-04,MSOS,317300,924,819901,"B,Q,N",38.7,0.1127,0.2912,502601,Friday,9,2022-W09,2022-03,2022-03
2022-03-07,MSOS,206164,550,711516,"B,Q,N",28.98,0.0773,0.2668,505352,Monday,10,2022-W10,2022-03,2022-03
2022-03-08,MSOS,188154,2500,675761,"B,Q,N",27.84,0.37,1.3287,487607,Tuesday,10,2022-W10,2022-03,2022-03
2022-03-09,MSOS,134250,0,517555,"B,Q,N",25.94,0.0,0.0,383305,Wednesday,10,2022-W10,2022-03,2022-03
2022-03-10,MSOS,134873,0,448455,"B,Q,N",30.08,0.0,0.0,313582,Thursday,10,2022-W10,2022-03,2022-03
2022-03-11,MSOS,153959,250,460894,"B,Q,N",33.4,0.0542,0.1624,306935,Friday,10,2022-W10,2022-03,2022-03
2022-03-14,MSOS,99713,0,345536,"B,Q,N",28.86,0.0,0.0,245823,Monday,11,2022-W11,2022-03,2022-03
2022-03-15,MSOS,81428,0,398540,"B,Q,N",20.43,0.0,0.0,317112,Tuesday,11,2022-W11,2022-03,2022-03
2022-03-16,MSOS,127770,100,346010,"B,Q,N",36.93,0.0289,0.0783,218240,Wednesday,11,2022-W11,2022-03,2022-03
2022-03-17,MSOS,150326,0,544044,"B,Q,N",27.63,0.0,0.0,393718,Thursday,11,2022-W11,2022-03,2022-03
2022-03-18,MSOS,183185,0,457396,"B,Q,N",40.05,0.0,0.0,274211,Friday,11,2022-W11,2022-03,2022-03
2022-03-21,MSOS,85527,3200,312601,"B,Q,N",27.36,1.0237,3.7415,227074,Monday,12,2022-W12,2022-03,2022-03
2022-03-22,MSOS,66231,0,225840,"B,Q,N",29.33,0.0,0.0,159609,Tuesday,12,2022-W12,2022-03,2022-03
2022-03-23,MSOS,109539,0,377138,"B,Q,N",29.04,0.0,0.0,267599,Wednesday,12,2022-W12,2022-03,2022-03
2022-03-24,MSOS,608692,0,1368824,"B,Q,N",44.47,0.0,0.0,760132,Thursday,12,2022-W12,2022-03,2022-03
2022-03-25,MSOS,668197,3,1727271,"B,Q,N",38.69,0.0002,0.0004,1059074,Friday,12,2022-W12,2022-03,2022-03
2022-03-28,MSOS,150995,25,821342,"B,Q,N",18.38,0.003,0.0166,670347,Monday,13,2022-W13,2022-03,2022-03
2022-03-29,MSOS,103486,300,470760,"B,Q,N",21.98,0.0637,0.2899,367274,Tuesday,13,2022-W13,2022-03,2022-03
2022-03-30,MSOS,149714,105,511829,"B,Q,N",29.25,0.0205,0.0701,362115,Wednesday,13,2022-W13,2022-03,2022-03
2022-03-31,MSOS,107795,11,475388,"B,Q,N",22.68,0.0023,0.0102,367593,Thursday,13,2022-W13,2022-03,2022-03
2022-04-01,MSOS,508396,1160,1065430,"B,Q,N",47.72,0.1089,0.2282,557034,Friday,13,2022-W13,2022-04,2022-04
2022-04-04,MSOS,110127,0,422464,"B,Q,N",26.07,0.0,0.0,312337,Monday,14,2022-W14,2022-04,2022-04
2022-04-05,MSOS,107092,344,447753,"B,Q,N",23.92,0.0768,0.3212,340661,Tuesday,14,2022-W14,2022-04,2022-04
2022-04-06,MSOS,103479,3425,449829,"B,Q,N",23.0,0.7614,3.3099,346350,Wednesday,14,2022-W14,2022-04,2022-04
2022-04-07,MSOS,133009,0,454615,"B,Q,N",29.26,0.0,0.0,321606,Thursday,14,2022-W14,2022-04,2022-04
2022-04-08,MSOS,150791,0,348634,"B,Q,N",43.25,0.0,0.0,197843,Friday,14,2022-W14,2022-04,2022-04
2022-04-11,MSOS,166536,30,476314,"B,Q,N",34.96,0.0063,0.018,309778,Monday,15,2022-W15,2022-04,2022-04
2022-04-12,MSOS,83740,0,332617,"B,Q,N",25.18,0.0,0.0,248877,Tuesday,15,2022-W15,2022-04,2022-04
2022-04-13,MSOS,169310,0,418081,"B,Q,N",40.5,0.0,0.0,248771,Wednesday,15,2022-W15,2022-04,2022-04
2022-04-14,MSOS,103289,0,312095,"B,Q,N",33.1,0.0,0.0,208806,Thursday,15,2022-W15,2022-04,2022-04
2022-04-18,MSOS,250257,0,823530,"B,Q,N",30.39,0.0,0.0,573273,Monday,16,2022-W16,2022-04,2022-04
2022-04-19,MSOS,141375,375,560756,"B,Q,N",25.21,0.0669,0.2653,419381,Tuesday,16,2022-W16,2022-04,2022-04
2022-04-20,MSOS,74685,0,360139,"B,Q,N",20.74,0.0,0.0,285454,Wednesday,16,2022-W16,2022-04,2022-04
