Date,Symbol,ShortVolume,ShortExemptVolume,TotalVolume,Market,ShortPercent,ShortExemptPercent,ShortExemptRatio,NonShortVolume,DayOfWeek,WeekNumber,YearWeek,Month,YearMonth
2024-12-11,MSOX,211968,10524,343942,"B,Q,N",61.63,3.0598,4.9649,131974,Wednesday,50,2024-W50,2024-12,2024-12
2024-12-12,MSOX,111910,8336,190714,"Q,N",58.68,4.3709,7.4488,78804,Thursday,50,2024-W50,2024-12,2024-12
2024-12-13,MSOX,110141,42006,216916,"B,Q,N",50.78,19.3651,38.1384,106775,Friday,50,2024-W50,2024-12,2024-12
2024-12-16,MSOX,196191,5286,301793,"B,Q,N",65.01,1.7515,2.6943,105602,Monday,51,2024-W51,2024-12,2024-12
2024-12-17,MSOX,239659,16808,388591,"B,Q,N",61.67,4.3254,7.0133,148932,Tuesday,51,2024-W51,2024-12,2024-12
2024-12-18,MSOX,124227,37,254911,"B,Q,N",48.73,0.0145,0.0298,130684,Wednesday,51,2024-W51,2024-12,2024-12
2024-12-19,MSOX,72309,203,207724,"B,Q,N",34.81,0.0977,0.2807,135415,Thursday,51,2024-W51,2024-12,2024-12
2024-12-20,MSOX,73364,5,179315,"Q,N",40.91,0.0028,0.0068,105951,Friday,51,2024-W51,2024-12,2024-12
2024-12-23,MSOX,68554,48,135230,"B,Q,N",50.69,0.0355,0.07,66676,Monday,52,2024-W52,2024-12,2024-12
2024-12-24,MSOX,13841,44,30301,"Q,N",45.68,0.1452,0.3179,16460,Tuesday,52,2024-W52,2024-12,2024-12
2024-12-26,MSOX,28755,446,61050,"Q,N",47.1,0.7305,1.551,32295,Thursday,52,2024-W52,2024-12,2024-12
2024-12-27,MSOX,54228,0,108497,"Q,N",49.98,0.0,0.0,54269,Friday,52,2024-W52,2024-12,2024-12
2024-12-30,MSOX,77246,337,176229,"Q,N",43.83,0.1912,0.4363,98983,Monday,1,2024-W53,2024-12,2024-12
2024-12-31,MSOX,92647,648,166050,"B,Q,N",55.79,0.3902,0.6994,73403,Tuesday,1,2024-W53,2024-12,2024-12
2025-01-02,MSOX,88074,648,218612,"Q,N",40.29,0.2964,0.7357,130538,Thursday,1,2025-W00,2025-01,2025-01
2025-01-03,MSOX,27845,123,76070,"Q,N",36.6,0.1617,0.4417,48225,Friday,1,2025-W00,2025-01,2025-01
2025-01-06,MSOX,29437,0,65517,"Q,N",44.93,0.0,0.0,36080,Monday,2,2025-W01,2025-01,2025-01
2025-01-07,MSOX,28059,3,63887,"Q,N",43.92,0.0047,0.0107,35828,Tuesday,2,2025-W01,2025-01,2025-01
2025-01-08,MSOX,97286,6694,183546,"B,Q,N",53.0,3.647,6.8807,86260,Wednesday,2,2025-W01,2025-01,2025-01
2025-01-10,MSOX,62354,2154,117572,"Q,N",53.03,1.8321,3.4545,55218,Friday,2,2025-W01,2025-01,2025-01
2025-01-13,MSOX,77190,507,125999,"B,Q,N",61.26,0.4024,0.6568,48809,Monday,3,2025-W02,2025-01,2025-01
2025-01-14,MSOX,102515,32,151819,"B,Q,N",67.52,0.0211,0.0312,49304,Tuesday,3,2025-W02,2025-01,2025-01
2025-01-15,MSOX,93411,0,140506,"B,Q,N",66.48,0.0,0.0,47095,Wednesday,3,2025-W02,2025-01,2025-01
2025-01-16,MSOX,71255,0,164398,"B,Q,N",43.34,0.0,0.0,93143,Thursday,3,2025-W02,2025-01,2025-01
2025-01-17,MSOX,76053,0,140905,"B,Q,N",53.97,0.0,0.0,64852,Friday,3,2025-W02,2025-01,2025-01
2025-01-21,MSOX,38881,0,90833,"Q,N",42.8,0.0,0.0,51952,Tuesday,4,2025-W03,2025-01,2025-01
2025-01-22,MSOX,52458,109,101664,"Q,N",51.6,0.1072,0.2078,49206,Wednesday,4,2025-W03,2025-01,2025-01
2025-01-23,MSOX,71890,78,115314,"Q,N",62.34,0.0676,0.1085,43424,Thursday,4,2025-W03,2025-01,2025-01
2025-01-24,MSOX,155269,0,271959,"B,Q,N",57.09,0.0,0.0,116690,Friday,4,2025-W03,2025-01,2025-01
2025-01-27,MSOX,71297,409,142187,"Q,N",50.14,0.2876,0.5737,70890,Monday,5,2025-W04,2025-01,2025-01
2025-01-28,MSOX,57286,9423,100747,"B,Q,N",56.86,9.3531,16.449,43461,Tuesday,5,2025-W04,2025-01,2025-01
2025-01-29,MSOX,74562,54,181643,"Q,N",41.05,0.0297,0.0724,107081,Wednesday,5,2025-W04,2025-01,2025-01
2025-01-30,MSOX,70865,50,214536,"B,Q,N",33.03,0.0233,0.0706,143671,Thursday,5,2025-W04,2025-01,2025-01
2025-01-31,MSOX,33890,4,98908,"Q,N",34.26,0.004,0.0118,65018,Friday,5,2025-W04,2025-01,2025-01
2025-02-03,MSOX,48751,76,149955,"Q,N",32.51,0.0507,0.1559,101204,Monday,6,2025-W05,2025-02,2025-02
2025-02-04,MSOX,128054,4,255144,"B,Q,N",50.19,0.0016,0.0031,127090,Tuesday,6,2025-W05,2025-02,2025-02
2025-02-05,MSOX,174124,71,338637,"B,Q,N",51.42,0.021,0.0408,164513,Wednesday,6,2025-W05,2025-02,2025-02
2025-02-06,MSOX,56615,0,154746,"B,Q,N",36.59,0.0,0.0,98131,Thursday,6,2025-W05,2025-02,2025-02
2025-02-07,MSOX,50351,0,113238,"B,Q,N",44.46,0.0,0.0,62887,Friday,6,2025-W05,2025-02,2025-02
2025-02-10,MSOX,151827,0,248808,"B,Q,N",61.02,0.0,0.0,96981,Monday,7,2025-W06,2025-02,2025-02
2025-02-11,MSOX,69055,80,200057,"Q,N",34.52,0.04,0.1158,131002,Tuesday,7,2025-W06,2025-02,2025-02
2025-02-12,MSOX,33896,0,90916,"Q,N",37.28,0.0,0.0,57020,Wednesday,7,2025-W06,2025-02,2025-02
2025-02-13,MSOX,73043,27,218275,"Q,N",33.46,0.0124,0.037,145232,Thursday,7,2025-W06,2025-02,2025-02
2025-02-14,MSOX,38160,4,96051,"B,Q,N",39.73,0.0042,0.0105,57891,Friday,7,2025-W06,2025-02,2025-02
2025-02-18,MSOX,122380,4284,234911,"B,Q,N",52.1,1.8237,3.5006,112531,Tuesday,8,2025-W07,2025-02,2025-02
2025-02-19,MSOX,107613,13041,245197,"Q,N",43.89,5.3186,12.1184,137584,Wednesday,8,2025-W07,2025-02,2025-02
2025-02-20,MSOX,49148,0,149407,"B,Q,N",32.9,0.0,0.0,100259,Thursday,8,2025-W07,2025-02,2025-02
2025-02-21,MSOX,23321,200,81705,"Q,N",28.54,0.2448,0.8576,58384,Friday,8,2025-W07,2025-02,2025-02
2025-02-24,MSOX,28954,1258,59262,"Q,N",48.86,2.1228,4.3448,30308,Monday,9,2025-W08,2025-02,2025-02
2025-02-25,MSOX,38808,1310,118293,"Q,N",32.81,1.1074,3.3756,79485,Tuesday,9,2025-W08,2025-02,2025-02
2025-02-26,MSOX,23265,0,56948,"Q,N",40.85,0.0,0.0,33683,Wednesday,9,2025-W08,2025-02,2025-02
2025-02-27,MSOX,20988,0,91331,"Q,N",22.98,0.0,0.0,70343,Thursday,9,2025-W08,2025-02,2025-02
2025-02-28,MSOX,40090,1104,101794,"Q,N",39.38,1.0845,2.7538,61704,Friday,9,2025-W08,2025-02,2025-02
2025-03-03,MSOX,65320,0,146363,"B,Q,N",44.63,0.0,0.0,81043,Monday,10,2025-W09,2025-03,2025-03
2025-03-04,MSOX,84085,14085,181704,"Q,N",46.28,7.7516,16.7509,97619,Tuesday,10,2025-W09,2025-03,2025-03
2025-03-05,MSOX,178484,21255,325862,"Q,N",54.77,6.5227,11.9086,147378,Wednesday,10,2025-W09,2025-03,2025-03
2025-03-06,MSOX,53103,106,108665,"B,Q,N",48.87,0.0975,0.1996,55562,Thursday,10,2025-W09,2025-03,2025-03
2025-03-07,MSOX,53934,7605,98536,"B,Q,N",54.74,7.718,14.1006,44602,Friday,10,2025-W09,2025-03,2025-03
2025-03-10,MSOX,99211,26,146315,"Q,N",67.81,0.0178,0.0262,47104,Monday,11,2025-W10,2025-03,2025-03
2025-03-11,MSOX,55800,0,128163,"Q,N",43.54,0.0,0.0,72363,Tuesday,11,2025-W10,2025-03,2025-03
2025-03-12,MSOX,55956,0,107100,"Q,N",52.25,0.0,0.0,51144,Wednesday,11,2025-W10,2025-03,2025-03
2025-03-13,MSOX,168299,3615,263402,"B,Q,N",63.89,1.3724,2.148,95103,Thursday,11,2025-W10,2025-03,2025-03
2025-03-14,MSOX,45222,3417,122921,"Q,N",36.79,2.7798,7.5561,77699,Friday,11,2025-W10,2025-03,2025-03
2025-03-17,MSOX,64313,0,122641,Q,52.44,0.0,0.0,58328,Monday,12,2025-W11,2025-03,2025-03
2025-03-18,MSOX,29165,0,59504,"Q,N",49.01,0.0,0.0,30339,Tuesday,12,2025-W11,2025-03,2025-03
2025-03-19,MSOX,48304,0,77638,"Q,N",62.22,0.0,0.0,29334,Wednesday,12,2025-W11,2025-03,2025-03
2025-03-20,MSOX,41695,0,73377,"B,Q,N",56.82,0.0,0.0,31682,Thursday,12,2025-W11,2025-03,2025-03
2025-03-21,MSOX,169806,1000,235436,"Q,N",72.12,0.4247,0.5889,65630,Friday,12,2025-W11,2025-03,2025-03
2025-03-24,MSOX,82979,0,154012,"Q,N",53.88,0.0,0.0,71033,Monday,13,2025-W12,2025-03,2025-03
2025-03-25,MSOX,94833,253,146920,"B,Q,N",64.55,0.1722,0.2668,52087,Tuesday,13,2025-W12,2025-03,2025-03
2025-03-26,MSOX,158479,2260,228084,"B,Q,N",69.48,0.9909,1.4261,69605,Wednesday,13,2025-W12,2025-03,2025-03
2025-03-27,MSOX,213416,44438,440028,"B,Q,N",48.5,10.0989,20.8222,226612,Thursday,13,2025-W12,2025-03,2025-03
2025-03-28,MSOX,54177,10189,103681,"Q,N",52.25,9.8273,18.8069,49504,Friday,13,2025-W12,2025-03,2025-03
2025-03-31,MSOX,83531,17315,143334,"Q,N",58.28,12.0802,20.7288,59803,Monday,14,2025-W13,2025-03,2025-03
2025-04-01,MSOX,80259,0,159545,"Q,N",50.3,0.0,0.0,79286,Tuesday,14,2025-W13,2025-04,2025-04
2025-04-02,MSOX,64826,0,91371,"Q,N",70.95,0.0,0.0,26545,Wednesday,14,2025-W13,2025-04,2025-04
2025-04-03,MSOX,47430,6391,196879,"Q,N",24.09,3.2462,13.4746,149449,Thursday,14,2025-W13,2025-04,2025-04
2025-04-04,MSOX,239957,16491,540151,"B,Q,N",44.42,3.053,6.8725,300194,Friday,14,2025-W13,2025-04,2025-04
2025-04-07,MSOX,86405,8464,209028,"B,Q,N",41.34,4.0492,9.7957,122623,Monday,15,2025-W14,2025-04,2025-04
2025-04-08,MSOX,106375,51,234364,"Q,N",45.39,0.0218,0.0479,127989,Tuesday,15,2025-W14,2025-04,2025-04
2025-04-09,MSOX,157530,47,249521,"Q,N",63.13,0.0188,0.0298,91991,Wednesday,15,2025-W14,2025-04,2025-04
2025-04-10,MSOX,69864,18,165806,"Q,N",42.14,0.0109,0.0258,95942,Thursday,15,2025-W14,2025-04,2025-04
2025-04-11,MSOX,41988,0,81906,"Q,N",51.26,0.0,0.0,39918,Friday,15,2025-W14,2025-04,2025-04
2025-04-14,MSOX,54400,1580,98971,"B,Q,N",54.97,1.5964,2.9044,44571,Monday,16,2025-W15,2025-04,2025-04
2025-04-15,MSOX,40702,0,74844,"Q,N",54.38,0.0,0.0,34142,Tuesday,16,2025-W15,2025-04,2025-04
2025-04-16,MSOX,65449,0,139217,"B,Q,N",47.01,0.0,0.0,73768,Wednesday,16,2025-W15,2025-04,2025-04
2025-04-17,MSOX,258256,1036,434804,"B,Q,N",59.4,0.2383,0.4012,176548,Thursday,16,2025-W15,2025-04,2025-04
2025-04-21,MSOX,76318,6695,187207,"B,Q,N",40.77,3.5763,8.7725,110889,Monday,17,2025-W16,2025-04,2025-04
2025-04-22,MSOX,72777,24914,153187,"Q,N",47.51,16.2638,34.2333,80410,Tuesday,17,2025-W16,2025-04,2025-04
2025-04-23,MSOX,41522,0,87803,"B,Q,N",47.29,0.0,0.0,46281,Wednesday,17,2025-W16,2025-04,2025-04
2025-04-24,MSOX,269736,0,482360,"B,Q,N",55.92,0.0,0.0,212624,Thursday,17,2025-W16,2025-04,2025-04
2025-04-25,MSOX,355410,0,682606,"B,Q,N",52.07,0.0,0.0,327196,Friday,17,2025-W16,2025-04,2025-04
2025-04-28,MSOX,203442,7898,367436,"B,Q,N",55.37,2.1495,3.8822,163994,Monday,18,2025-W17,2025-04,2025-04
2025-04-29,MSOX,232835,34331,432056,"B,Q,N",53.89,7.946,14.7448,199221,Tuesday,18,2025-W17,2025-04,2025-04
2025-04-30,MSOX,379957,53038,695122,"B,Q,N",54.66,7.63,13.9589,315165,Wednesday,18,2025-W17,2025-04,2025-04
2025-05-01,MSOX,130714,21074,255755,"Q,N",51.11,8.2399,16.1222,125041,Thursday,18,2025-W17,2025-05,2025-05
2025-05-02,MSOX,124688,12402,214326,"Q,N",58.18,5.7865,9.9464,89638,Friday,18,2025-W17,2025-05,2025-05
2025-05-05,MSOX,38199,0,115308,"Q,N",33.13,0.0,0.0,77109,Monday,19,2025-W18,2025-05,2025-05
2025-05-06,MSOX,53626,0,146104,"Q,N",36.7,0.0,0.0,92478,Tuesday,19,2025-W18,2025-05,2025-05
2025-05-07,MSOX,53553,400,113786,"B,Q,N",47.06,0.3515,0.7469,60233,Wednesday,19,2025-W18,2025-05,2025-05
2025-05-08,MSOX,52336,7925,94343,"Q,N",55.47,8.4002,15.1425,42007,Thursday,19,2025-W18,2025-05,2025-05
2025-05-09,MSOX,86169,4403,147070,Q,58.59,2.9938,5.1097,60901,Friday,19,2025-W18,2025-05,2025-05
2025-05-12,MSOX,98767,9906,158394,"Q,N",62.36,6.254,10.0297,59627,Monday,20,2025-W19,2025-05,2025-05
2025-05-13,MSOX,66175,0,107695,"B,Q,N",61.45,0.0,0.0,41520,Tuesday,20,2025-W19,2025-05,2025-05
2025-05-14,MSOX,33863,0,59689,"B,Q,N",56.73,0.0,0.0,25826,Wednesday,20,2025-W19,2025-05,2025-05
2025-05-15,MSOX,95430,100,155911,"B,Q,N",61.21,0.0641,0.1048,60481,Thursday,20,2025-W19,2025-05,2025-05
2025-05-16,MSOX,141684,11994,247789,"B,Q,N",57.18,4.8404,8.4653,106105,Friday,20,2025-W19,2025-05,2025-05
2025-05-19,MSOX,50597,12048,63697,"Q,N",79.43,18.9145,23.8117,13100,Monday,21,2025-W20,2025-05,2025-05
2025-05-20,MSOX,43076,0,57731,"Q,N",74.62,0.0,0.0,14655,Tuesday,21,2025-W20,2025-05,2025-05
2025-05-21,MSOX,103426,0,156504,"Q,N",66.09,0.0,0.0,53078,Wednesday,21,2025-W20,2025-05,2025-05
2025-05-22,MSOX,35168,0,70009,"Q,N",50.23,0.0,0.0,34841,Thursday,21,2025-W20,2025-05,2025-05
2025-05-23,MSOX,14492,0,42293,"B,Q,N",34.27,0.0,0.0,27801,Friday,21,2025-W20,2025-05,2025-05
2025-05-27,MSOX,83029,0,146658,"Q,N",56.61,0.0,0.0,63629,Tuesday,22,2025-W21,2025-05,2025-05
2025-05-28,MSOX,53822,0,88408,"B,Q,N",60.88,0.0,0.0,34586,Wednesday,22,2025-W21,2025-05,2025-05
2025-05-29,MSOX,44048,0,58316,"Q,N",75.53,0.0,0.0,14268,Thursday,22,2025-W21,2025-05,2025-05
2025-05-30,MSOX,33460,0,91549,"B,Q,N",36.55,0.0,0.0,58089,Friday,22,2025-W21,2025-05,2025-05
2025-06-02,MSOX,48924,0,77843,Q,62.85,0.0,0.0,28919,Monday,23,2025-W22,2025-06,2025-06
2025-06-03,MSOX,21526,0,50468,Q,42.65,0.0,0.0,28942,Tuesday,23,2025-W22,2025-06,2025-06
2025-06-04,MSOX,29176,0,78302,Q,37.26,0.0,0.0,49126,Wednesday,23,2025-W22,2025-06,2025-06
2025-06-05,MSOX,45059,0,72964,Q,61.76,0.0,0.0,27905,Thursday,23,2025-W22,2025-06,2025-06
2025-06-06,MSOX,57527,0,82101,Q,70.07,0.0,0.0,24574,Friday,23,2025-W22,2025-06,2025-06
2025-06-09,MSOX,61335,22253,90395,Q,67.85,24.6175,36.2811,29060,Monday,24,2025-W23,2025-06,2025-06
2025-06-10,MSOX,66760,94,120719,"B,Q",55.3,0.0779,0.1408,53959,Tuesday,24,2025-W23,2025-06,2025-06
2025-06-11,MSOX,38751,0,89794,Q,43.16,0.0,0.0,51043,Wednesday,24,2025-W23,2025-06,2025-06
2025-06-12,MSOX,42112,0,72952,"B,Q",57.73,0.0,0.0,30840,Thursday,24,2025-W23,2025-06,2025-06
2025-06-13,MSOX,75621,0,127841,Q,59.15,0.0,0.0,52220,Friday,24,2025-W23,2025-06,2025-06
2025-06-16,MSOX,27197,0,62959,Q,43.2,0.0,0.0,35762,Monday,25,2025-W24,2025-06,2025-06
2025-06-17,MSOX,31334,0,57869,Q,54.15,0.0,0.0,26535,Tuesday,25,2025-W24,2025-06,2025-06
2025-06-18,MSOX,67015,1503,97964,"Q,N",68.41,1.5342,2.2428,30949,Wednesday,25,2025-W24,2025-06,2025-06
2025-06-20,MSOX,100413,858,146025,"Q,N",68.76,0.5876,0.8545,45612,Friday,25,2025-W24,2025-06,2025-06
2025-06-23,MSOX,45999,3980,106885,"Q,N",43.04,3.7236,8.6524,60886,Monday,26,2025-W25,2025-06,2025-06
2025-06-24,MSOX,118952,0,163649,"B,Q,N",72.69,0.0,0.0,44697,Tuesday,26,2025-W25,2025-06,2025-06
2025-06-25,MSOX,143018,0,242832,"B,Q,N",58.9,0.0,0.0,99814,Wednesday,26,2025-W25,2025-06,2025-06
2025-06-26,MSOX,44225,853,131629,Q,33.6,0.648,1.9288,87404,Thursday,26,2025-W25,2025-06,2025-06
2025-06-27,MSOX,21300,58,89139,"Q,N",23.9,0.0651,0.2723,67839,Friday,26,2025-W25,2025-06,2025-06
2025-06-30,MSOX,213542,39,318760,"Q,N",66.99,0.0122,0.0183,105218,Monday,27,2025-W26,2025-06,2025-06
2025-07-01,MSOX,56590,49,162540,"Q,N",34.82,0.0301,0.0866,105950,Tuesday,27,2025-W26,2025-07,2025-07
2025-07-02,MSOX,64675,0,129073,"Q,N",50.11,0.0,0.0,64398,Wednesday,27,2025-W26,2025-07,2025-07
2025-07-03,MSOX,34506,0,63873,"Q,N",54.02,0.0,0.0,29367,Thursday,27,2025-W26,2025-07,2025-07
2025-07-07,MSOX,29815,0,85872,"Q,N",34.72,0.0,0.0,56057,Monday,28,2025-W27,2025-07,2025-07
2025-07-08,MSOX,373575,0,500236,"B,Q,N",74.68,0.0,0.0,126661,Tuesday,28,2025-W27,2025-07,2025-07
2025-07-09,MSOX,172094,200,347633,"Q,N",49.5,0.0575,0.1162,175539,Wednesday,28,2025-W27,2025-07,2025-07
2025-07-10,MSOX,293458,4673,495255,"B,Q,N",59.25,0.9436,1.5924,201797,Thursday,28,2025-W27,2025-07,2025-07
2025-07-11,MSOX,246725,14450,501382,"B,Q,N",49.21,2.882,5.8567,254657,Friday,28,2025-W27,2025-07,2025-07
2025-07-14,MSOX,134347,4740,407536,"B,Q,N",32.97,1.1631,3.5282,273189,Monday,29,2025-W28,2025-07,2025-07
2025-07-15,MSOX,258719,13891,426429,"B,Q,N",60.67,3.2575,5.3691,167710,Tuesday,29,2025-W28,2025-07,2025-07
2025-07-16,MSOX,213564,31454,450677,"B,Q,N",47.39,6.9793,14.7281,237113,Wednesday,29,2025-W28,2025-07,2025-07
2025-07-17,MSOX,218961,0,319755,"Q,N",68.48,0.0,0.0,100794,Thursday,29,2025-W28,2025-07,2025-07
2025-07-18,MSOX,118420,3,231197,"B,Q,N",51.22,0.0013,0.0025,112777,Friday,29,2025-W28,2025-07,2025-07
2025-07-21,MSOX,269011,200,477508,"B,Q,N",56.34,0.0419,0.0743,208497,Monday,30,2025-W29,2025-07,2025-07
2025-07-22,MSOX,162211,0,282505,"Q,N",57.42,0.0,0.0,120294,Tuesday,30,2025-W29,2025-07,2025-07
2025-07-23,MSOX,51650,0,116699,"Q,N",44.26,0.0,0.0,65049,Wednesday,30,2025-W29,2025-07,2025-07
2025-07-24,MSOX,98241,0,178981,"Q,N",54.89,0.0,0.0,80740,Thursday,30,2025-W29,2025-07,2025-07
2025-07-25,MSOX,304135,825,521834,"B,Q,N",58.28,0.1581,0.2713,217699,Friday,30,2025-W29,2025-07,2025-07
2025-07-28,MSOX,123383,0,259653,"B,Q,N",47.52,0.0,0.0,136270,Monday,31,2025-W30,2025-07,2025-07
2025-07-29,MSOX,196809,13155,448342,"B,Q,N",43.9,2.9341,6.6841,251533,Tuesday,31,2025-W30,2025-07,2025-07
2025-07-30,MSOX,135422,29381,261060,"B,Q,N",51.87,11.2545,21.6959,125638,Wednesday,31,2025-W30,2025-07,2025-07
2025-07-31,MSOX,149952,12000,273116,"Q,N",54.9,4.3937,8.0026,123164,Thursday,31,2025-W30,2025-07,2025-07
2025-08-01,MSOX,462494,97495,710479,"B,Q,N",65.1,13.7224,21.0803,247985,Friday,31,2025-W30,2025-08,2025-08
2025-08-04,MSOX,550490,0,736649,"B,Q,N",74.73,0.0,0.0,186159,Monday,32,2025-W31,2025-08,2025-08
2025-08-05,MSOX,422621,0,781616,"Q,N",54.07,0.0,0.0,358995,Tuesday,32,2025-W31,2025-08,2025-08
2025-08-06,MSOX,245028,68400,643499,"B,Q,N",38.08,10.6294,27.9152,398471,Wednesday,32,2025-W31,2025-08,2025-08
2025-08-07,MSOX,155186,28764,409930,"B,Q,N",37.86,7.0168,18.5352,254744,Thursday,32,2025-W31,2025-08,2025-08
2025-08-08,MSOX,154509,39,375344,"B,Q,N",41.16,0.0104,0.0252,220835,Friday,32,2025-W31,2025-08,2025-08
2025-08-11,MSOX,1180589,4189,2034804,"B,Q,N",58.02,0.2059,0.3548,854215,Monday,33,2025-W32,2025-08,2025-08
2025-08-12,MSOX,642376,104076,1454289,"B,Q,N",44.17,7.1565,16.2017,811913,Tuesday,33,2025-W32,2025-08,2025-08
2025-08-13,MSOX,399939,77997,866611,"B,Q,N",46.15,9.0002,19.5022,466672,Wednesday,33,2025-W32,2025-08,2025-08
2025-08-14,MSOX,307237,69234,681013,"B,Q,N",45.11,10.1663,22.5344,373776,Thursday,33,2025-W32,2025-08,2025-08
2025-08-15,MSOX,543728,150034,1138166,"B,Q,N",47.77,13.1821,27.5936,594438,Friday,33,2025-W32,2025-08,2025-08
2025-08-18,MSOX,359948,78023,638953,"B,Q,N",56.33,12.2111,21.6762,279005,Monday,34,2025-W33,2025-08,2025-08
2025-08-19,MSOX,352941,34027,768745,"B,Q,N",45.91,4.4263,9.641,415804,Tuesday,34,2025-W33,2025-08,2025-08
2025-08-20,MSOX,331249,63928,601055,"B,Q,N",55.11,10.636,19.2991,269806,Wednesday,34,2025-W33,2025-08,2025-08
2025-08-21,MSOX,296191,2300,712193,"B,Q,N",41.59,0.3229,0.7765,416002,Thursday,34,2025-W33,2025-08,2025-08
2025-08-22,MSOX,467885,261,912326,"B,Q,N",51.28,0.0286,0.0558,444441,Friday,34,2025-W33,2025-08,2025-08
2025-08-25,MSOX,353134,500,756300,"B,Q,N",46.69,0.0661,0.1416,403166,Monday,35,2025-W34,2025-08,2025-08
2025-08-26,MSOX,343747,0,721712,"B,Q,N",47.63,0.0,0.0,377965,Tuesday,35,2025-W34,2025-08,2025-08
2025-08-27,MSOX,270637,0,482089,"B,Q,N",56.14,0.0,0.0,211452,Wednesday,35,2025-W34,2025-08,2025-08
2025-08-28,MSOX,497521,7900,1044417,"B,Q,N",47.64,0.7564,1.5879,546896,Thursday,35,2025-W34,2025-08,2025-08
2025-08-29,MSOX,467440,76527,1183242,"B,Q,N",39.51,6.4676,16.3715,715802,Friday,35,2025-W34,2025-08,2025-08
2025-09-02,MSOX,273224,39938,577234,"B,Q,N",47.33,6.9189,14.6173,304010,Tuesday,36,2025-W35,2025-09,2025-09
2025-09-03,MSOX,413016,64280,836945,"B,Q,N",49.35,7.6803,15.5636,423929,Wednesday,36,2025-W35,2025-09,2025-09
2025-09-04,MSOX,320210,34803,680955,"B,Q,N",47.02,5.1109,10.8688,360745,Thursday,36,2025-W35,2025-09,2025-09
2025-09-05,MSOX,341791,0,899925,"B,Q,N",37.98,0.0,0.0,558134,Friday,36,2025-W35,2025-09,2025-09
2025-09-08,MSOX,176827,10827,335672,"B,Q,N",52.68,3.2255,6.1229,158845,Monday,37,2025-W36,2025-09,2025-09
2025-09-09,MSOX,449303,11126,933389,"B,Q,N",48.14,1.192,2.4763,484086,Tuesday,37,2025-W36,2025-09,2025-09
2025-09-10,MSOX,422235,23392,882867,"B,Q,N",47.83,2.6495,5.54,460632,Wednesday,37,2025-W36,2025-09,2025-09
2025-09-11,MSOX,337207,57081,554962,"B,Q,N",60.76,10.2856,16.9276,217755,Thursday,37,2025-W36,2025-09,2025-09
2025-09-12,MSOX,441121,54967,835589,"B,Q,N",52.79,6.5782,12.4608,394468,Friday,37,2025-W36,2025-09,2025-09
2025-09-15,MSOX,186249,0,509494,"B,Q,N",36.56,0.0,0.0,323245,Monday,38,2025-W37,2025-09,2025-09
2025-09-16,MSOX,329946,0,745852,"B,Q,N",44.24,0.0,0.0,415906,Tuesday,38,2025-W37,2025-09,2025-09
2025-09-17,MSOX,145311,0,333301,"B,Q,N",43.6,0.0,0.0,187990,Wednesday,38,2025-W37,2025-09,2025-09
2025-09-18,MSOX,393114,0,709645,"B,Q,N",55.4,0.0,0.0,316531,Thursday,38,2025-W37,2025-09,2025-09
2025-09-19,MSOX,172545,0,383608,"B,Q,N",44.98,0.0,0.0,211063,Friday,38,2025-W37,2025-09,2025-09
2025-09-22,MSOX,243010,29784,440483,"B,Q,N",55.17,6.7617,12.2563,197473,Monday,39,2025-W38,2025-09,2025-09
2025-09-23,MSOX,352537,3830,703531,"B,Q,N",50.11,0.5444,1.0864,350994,Tuesday,39,2025-W38,2025-09,2025-09
2025-09-24,MSOX,284636,0,546561,"B,Q,N",52.08,0.0,0.0,261925,Wednesday,39,2025-W38,2025-09,2025-09
2025-09-25,MSOX,338042,79772,600971,"B,Q,N",56.25,13.2739,23.5983,262929,Thursday,39,2025-W38,2025-09,2025-09
2025-09-26,MSOX,212077,31066,362041,"B,Q,N",58.58,8.5808,14.6485,149964,Friday,39,2025-W38,2025-09,2025-09
2025-09-29,MSOX,1454253,9230,2855208,"B,Q,N",50.93,0.3233,0.6347,1400955,Monday,40,2025-W39,2025-09,2025-09
2025-09-30,MSOX,713323,112302,1539976,"B,Q,N",46.32,7.2925,15.7435,826653,Tuesday,40,2025-W39,2025-09,2025-09
2025-10-01,MSOX,499558,101004,928443,"B,Q,N",53.81,10.8789,20.2187,428885,Wednesday,40,2025-W39,2025-10,2025-10
2025-10-02,MSOX,343762,2653,766869,"B,Q,N",44.83,0.346,0.7718,423107,Thursday,40,2025-W39,2025-10,2025-10
2025-10-03,MSOX,320067,0,636088,"B,Q,N",50.32,0.0,0.0,316021,Friday,40,2025-W39,2025-10,2025-10
2025-10-06,MSOX,376228,8910,720263,"B,Q,N",52.23,1.237,2.3682,344035,Monday,41,2025-W40,2025-10,2025-10
2025-10-07,MSOX,460838,6234,933015,"B,Q,N",49.39,0.6682,1.3528,472177,Tuesday,41,2025-W40,2025-10,2025-10
2025-10-08,MSOX,296839,0,563500,"B,Q,N",52.68,0.0,0.0,266661,Wednesday,41,2025-W40,2025-10,2025-10
2025-10-09,MSOX,285998,0,600791,"B,Q,N",47.6,0.0,0.0,314793,Thursday,41,2025-W40,2025-10,2025-10
2025-10-10,MSOX,335354,40106,690588,"B,Q,N",48.56,5.8075,11.9593,355234,Friday,41,2025-W40,2025-10,2025-10
